medicineOfficialName,urlKusurinoShiori
キンダリー透析剤4E,https://www.rad-ar.or.jp/siori/search/result?n=35215
キンダリー透析剤5E,https://www.rad-ar.or.jp/siori/search/result?n=48422
キンダリー透析剤AF1P号,https://www.rad-ar.or.jp/siori/search/result?n=35155
キンダリー透析剤AF1号,https://www.rad-ar.or.jp/siori/search/result?n=35156
キンダリー透析剤AF2P号,https://www.rad-ar.or.jp/siori/search/result?n=35048
キンダリー透析剤AF2号,https://www.rad-ar.or.jp/siori/search/result?n=35047
キンダリー透析剤AF3P号,https://www.rad-ar.or.jp/siori/search/result?n=35220
キンダリー透析剤AF3号,https://www.rad-ar.or.jp/siori/search/result?n=35218
キンダリー透析剤AF4P号,https://www.rad-ar.or.jp/siori/search/result?n=35221
キンダリー透析剤AF4号,https://www.rad-ar.or.jp/siori/search/result?n=35219
キンダリー透析剤AF5P号,https://www.rad-ar.or.jp/siori/search/result?n=48421
キンダリー透析剤AF5号,https://www.rad-ar.or.jp/siori/search/result?n=48420
逆性石ケンA液0.1「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=6394
逆性石ケン液0.01「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=39625
逆性石ケン液0.025「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=6878
逆性石ケン液0.02「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=6877
逆性石ケン液0.05「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=5159
逆性石ケン液0.1「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=39626
ベンザルコニウム塩化物消毒用液10％「NP」,https://www.rad-ar.or.jp/siori/search/result?n=38643
逆性石ケン液10「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=5160
ギャバロン錠10mg,https://www.rad-ar.or.jp/siori/search/result?n=48262
ギャバロン錠5mg,https://www.rad-ar.or.jp/siori/search/result?n=48263
ギャバロン髄注0.005％,https://www.rad-ar.or.jp/siori/search/result?n=30732
ギャバロン髄注0.05％,https://www.rad-ar.or.jp/siori/search/result?n=30733
ギャバロン髄注0.2％,https://www.rad-ar.or.jp/siori/search/result?n=30734
ギリアデル脳内留置用剤7.7mg,https://www.rad-ar.or.jp/siori/search/result?n=35427
クービビック錠25mg,https://www.rad-ar.or.jp/siori/search/result?n=52111
クービビック錠50mg,https://www.rad-ar.or.jp/siori/search/result?n=52112
クアゼパム錠15mg「MNP」,https://www.rad-ar.or.jp/siori/search/result?n=12086
クアゼパム錠15mg「MNP」,https://www.rad-ar.or.jp/siori/search/result?n=46813
クアゼパム錠15mg「YD」,https://www.rad-ar.or.jp/siori/search/result?n=12561
クアゼパム錠15mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=12078
クアゼパム錠15mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=14060
クアゼパム錠15mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=15724
クアゼパム錠15mg「日医工」,https://www.rad-ar.or.jp/siori/search/result?n=12828
クアゼパム錠20mg「MNP」,https://www.rad-ar.or.jp/siori/search/result?n=12087
クアゼパム錠20mg「MNP」,https://www.rad-ar.or.jp/siori/search/result?n=46812
クアゼパム錠20mg「YD」,https://www.rad-ar.or.jp/siori/search/result?n=12562
クアゼパム錠20mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=37721
クアゼパム錠20mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=14061
クアゼパム錠20mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=15725
クアゼパム錠20mg「日医工」,https://www.rad-ar.or.jp/siori/search/result?n=13737
クイントバック水性懸濁注射用,https://www.rad-ar.or.jp/siori/search/result?n=51602
クエストラン粉末44.4％［高コレステロール血症］,https://www.rad-ar.or.jp/siori/search/result?n=18808
クエストラン粉末44.4％［レフルノミドの体内からの除去］,https://www.rad-ar.or.jp/siori/search/result?n=18807
クエチアピン細粒10％「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=41315
クエチアピン細粒50%「EE」,https://www.rad-ar.or.jp/siori/search/result?n=46629
クエチアピン細粒50%「EE」,https://www.rad-ar.or.jp/siori/search/result?n=35135
クエチアピン細粒50％「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=36514
クエチアピン細粒50%「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35303
クエチアピン細粒50%「タカタ」,https://www.rad-ar.or.jp/siori/search/result?n=50229
クエチアピン細粒50％「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=35739
クエチアピン錠100mg「DSEP」,https://www.rad-ar.or.jp/siori/search/result?n=35277
クエチアピン錠100mg「EE」,https://www.rad-ar.or.jp/siori/search/result?n=46625
クエチアピン錠100mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=35869
クエチアピン錠100mg「VTRS」,https://www.rad-ar.or.jp/siori/search/result?n=50077
クエチアピン錠100mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=36512
クエチアピン錠100mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35299
クエチアピン錠100mg「サンド」,https://www.rad-ar.or.jp/siori/search/result?n=35361
クエチアピン錠100mg「タカタ」,https://www.rad-ar.or.jp/siori/search/result?n=50226
クエチアピン錠100mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=35733
クエチアピン錠100mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=51645
クエチアピン錠100mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=35606
クエチアピン錠100mg「ニプロ」,https://www.rad-ar.or.jp/siori/search/result?n=52345
クエチアピン錠100mg「明治」,https://www.rad-ar.or.jp/siori/search/result?n=35486
クエチアピン錠12.5mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=36511
クエチアピン錠12.5mg「明治」,https://www.rad-ar.or.jp/siori/search/result?n=39947
クエチアピン錠200mg「DSEP」,https://www.rad-ar.or.jp/siori/search/result?n=35278
クエチアピン錠200mg「EE」,https://www.rad-ar.or.jp/siori/search/result?n=46627
クエチアピン錠200mg「EE」,https://www.rad-ar.or.jp/siori/search/result?n=35134
クエチアピン錠200mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=35870
クエチアピン錠200mg「VTRS」,https://www.rad-ar.or.jp/siori/search/result?n=50078
クエチアピン錠200mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=36513
クエチアピン錠200mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35301
クエチアピン錠200mg「サンド」,https://www.rad-ar.or.jp/siori/search/result?n=35362
クエチアピン錠200mg「タカタ」,https://www.rad-ar.or.jp/siori/search/result?n=50238
クエチアピン錠200mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=35735
クエチアピン錠200mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=51646
クエチアピン錠200mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=35608
クエチアピン錠200mg「ニプロ」,https://www.rad-ar.or.jp/siori/search/result?n=52346
クエチアピン錠200mg「明治」,https://www.rad-ar.or.jp/siori/search/result?n=35487
クエチアピン錠25mg「DSEP」,https://www.rad-ar.or.jp/siori/search/result?n=35276
クエチアピン錠25mg「EE」,https://www.rad-ar.or.jp/siori/search/result?n=46623
クエチアピン錠25mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=35868
クエチアピン錠25mg「VTRS」,https://www.rad-ar.or.jp/siori/search/result?n=50076
クエチアピン錠25mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=36510
クエチアピン錠25mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=34867
クエチアピン錠25mg「サンド」,https://www.rad-ar.or.jp/siori/search/result?n=35359
クエチアピン錠25mg「タカタ」,https://www.rad-ar.or.jp/siori/search/result?n=50208
クエチアピン錠25mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=35732
クエチアピン錠25mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=51644
クエチアピン錠25mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=35604
クエチアピン錠25mg「ニプロ」,https://www.rad-ar.or.jp/siori/search/result?n=52375
クエチアピン錠25mg「明治」,https://www.rad-ar.or.jp/siori/search/result?n=35485
クエチアピン錠50mg「EE」,https://www.rad-ar.or.jp/siori/search/result?n=46624
クエチアピン錠50mg「EE」,https://www.rad-ar.or.jp/siori/search/result?n=35132
クエチアピン錠50mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=37650
クエチアピン錠50mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35298
クエチアピン錠50mg「タカタ」,https://www.rad-ar.or.jp/siori/search/result?n=50219
クエチアピン錠50mg「明治」,https://www.rad-ar.or.jp/siori/search/result?n=39948
クエン酸第一鉄Na錠50mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=38974
クエン酸第一鉄ナトリウム顆粒8.3%「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=49434
クエン酸第一鉄Na錠50mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=38546
クエン酸第一鉄Na錠50mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=49981
クエン酸第一鉄ナトリウム錠50mg「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=49383
クエンメット配合散,https://www.rad-ar.or.jp/siori/search/result?n=44706
クエンメット配合錠,https://www.rad-ar.or.jp/siori/search/result?n=44705
クラシエ安中散料エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8172
クラシエ茵ちん蒿湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8173
クラシエ温清飲エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8174
クラシエ黄連解毒湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8175
クラシエ黄連解毒湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8012
クラシエ乙字湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8176
クラシエ葛根湯加川きゅう辛夷エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8013
クラシエ葛根湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8177
クラシエ葛根湯加川きゅう辛夷エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8178
クラシエ加味帰脾湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8179
クラシエ加味帰脾湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8028
クラシエ加味逍遙散料エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8180
クラシエ甘草湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8181
クラシエ桂枝加芍薬湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8182
クラシエ桂枝加芍薬湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8014
クラシエ桂枝人参湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8185
クラシエ桂枝加竜骨牡蛎湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8183
クラシエ桂枝加苓朮附湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8184
クラシエ桂枝加苓朮附湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8015
クラシエ桂枝茯苓丸料エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8186
クラシエ桂枝茯苓丸料エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8016
クラシエ五虎湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8187
クラシエ五苓散料エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8188
クラシエ五苓散料エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8029
クラシエ柴胡加竜骨牡蛎湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8189
クラシエ柴胡加竜骨牡蛎湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8017
クラシエ柴胡桂枝湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8190
クラシエ柴胡桂枝湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8018
クラシエ柴朴湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8191
クラシエ柴苓湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8192
クラシエ三黄瀉心湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8193
クラシエ四物湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8194
クラシエ四物湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8030
クラシエ芍薬甘草湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8195
クラシエ小柴胡湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8198
クラシエ小柴胡湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8020
クラシエ小青竜湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8199
クラシエ小青竜湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8021
クラシエ小半夏加茯苓湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8265
クラシエ辛夷清肺湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8231
クラシエ神秘湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8200
クラシエ十全大補湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8196
クラシエ十味敗毒湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8197
クラシエ十味敗毒湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8019
クラシエ大柴胡湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8201
クラシエ大柴胡湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8022
クラシエ猪苓湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8202
クラシエ桃核承気湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8203
クラシエ桃核承気湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8023
クラシエ当帰四逆加呉茱萸生姜湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8204
クラシエ当帰芍薬散料エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8205
クラシエ人参湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8206
クラシエ人参養栄湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8207
クラシエ八味地黄丸料エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8208
クラシエ八味地黄丸料エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8031
クラシエ半夏厚朴湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8266
クラシエ半夏厚朴湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8032
クラシエ半夏瀉心湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8209
クラシエ半夏瀉心湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8024
クラシエ半夏白朮天麻湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8235
クラシエ白虎加人参湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8210
クラシエ白虎加人参湯エキス錠,https://www.rad-ar.or.jp/siori/search/result?n=8033
クラシエ補中益気湯エキス細粒,https://www.rad-ar.or.jp/siori/search/result?n=8213
